time,液体流量计1,气体流量计2,温度传感器3,温度传感器4,液位传感器5,压力传感器6,液体流量计7,气体流量计8,温度传感器9,温度传感器10,压力传感器11,液位传感器12,气体流量计13,温度传感器14,压力传感器15,液体流量计16,温度传感器18,压力传感器19,液体流量计20,液位传感器21,温度传感器22,压力传感器23,温度传感器24,压力传感器25,液体流量计26,液位传感器27,压力传感器28,温度传感器29,温度传感器30,压力传感器31,液体流量计32
" 2022-08-15 17:29:59",29.0,0.0,26.0,27.0,434.0,4.0,21.0,1.0,22.0,25.0,19.0,350.0,0.0,25.0,35.0,27.0,23.0,10.0,26.0,475.0,28.0,2.0,26.0,0.0,12.0,413.0,7.0,20.0,27.0,15.0,23.0
" 2022-08-15 17:31:24",0.0,1.0,23.0,28.0,422.0,35.0,22.0,0.0,27.0,22.0,24.0,305.0,0.0,25.0,26.0,21.0,28.0,22.0,24.0,327.0,29.0,24.0,26.0,23.0,20.0,446.0,28.0,28.0,25.0,8.0,17.0
" 2022-08-15 17:31:41",9.0,0.0,24.0,20.0,429.0,24.0,28.0,1.0,26.0,29.0,24.0,468.0,1.0,23.0,23.0,10.0,28.0,22.0,21.0,387.0,28.0,22.0,23.0,2.0,17.0,519.0,36.0,21.0,21.0,24.0,6.0
" 2022-08-15 17:32:58",10.0,0.0,28.0,22.0,434.0,32.0,14.0,0.0,20.0,20.0,21.0,315.0,0.0,29.0,35.0,20.0,24.0,32.0,1.0,530.0,23.0,21.0,28.0,13.0,12.0,367.0,18.0,24.0,28.0,28.0,28.0
" 2022-08-15 17:32:42",18.0,1.0,22.0,21.0,425.0,11.0,13.0,1.0,24.0,27.0,12.0,535.0,1.0,23.0,37.0,13.0,25.0,15.0,4.0,372.0,28.0,5.0,29.0,23.0,2.0,503.0,7.0,22.0,28.0,14.0,12.0
" 2022-08-15 17:31:37",17.0,1.0,29.0,21.0,336.0,27.0,7.0,0.0,29.0,24.0,20.0,376.0,0.0,22.0,5.0,19.0,21.0,6.0,14.0,438.0,24.0,11.0,27.0,28.0,9.0,443.0,0.0,20.0,29.0,24.0,2.0
" 2022-08-15 17:33:41",8.0,1.0,20.0,25.0,427.0,39.0,15.0,1.0,21.0,24.0,32.0,510.0,1.0,25.0,37.0,29.0,21.0,25.0,23.0,309.0,29.0,18.0,26.0,19.0,26.0,525.0,4.0,26.0,28.0,1.0,19.0
" 2022-08-15 17:33:21",28.0,1.0,27.0,27.0,401.0,35.0,14.0,0.0,21.0,22.0,25.0,346.0,1.0,25.0,31.0,14.0,25.0,31.0,11.0,505.0,29.0,29.0,28.0,20.0,24.0,549.0,17.0,24.0,24.0,2.0,22.0
" 2022-08-15 17:33:02",24.0,0.0,22.0,21.0,387.0,19.0,5.0,0.0,29.0,26.0,11.0,357.0,1.0,26.0,31.0,27.0,28.0,3.0,0.0,537.0,22.0,31.0,24.0,28.0,24.0,476.0,15.0,23.0,23.0,26.0,2.0
" 2022-08-15 17:36:07",13.0,0.0,28.0,28.0,509.0,38.0,12.0,0.0,26.0,26.0,34.0,419.0,0.0,20.0,28.0,18.0,23.0,37.0,18.0,498.0,28.0,6.0,21.0,7.0,14.0,471.0,2.0,26.0,23.0,1.0,6.0
" 2022-08-15 17:35:29",17.0,1.0,21.0,24.0,528.0,12.0,0.0,1.0,24.0,25.0,0.0,472.0,1.0,21.0,6.0,24.0,21.0,36.0,21.0,324.0,24.0,13.0,22.0,33.0,2.0,387.0,22.0,21.0,22.0,8.0,14.0
" 2022-08-15 17:35:49",25.0,0.0,21.0,23.0,539.0,17.0,12.0,1.0,29.0,20.0,5.0,522.0,1.0,20.0,1.0,14.0,23.0,33.0,6.0,301.0,26.0,26.0,28.0,27.0,14.0,457.0,22.0,27.0,27.0,5.0,8.0
" 2022-08-15 17:34:01",14.0,0.0,22.0,22.0,312.0,18.0,7.0,1.0,23.0,20.0,4.0,455.0,1.0,26.0,16.0,0.0,27.0,4.0,27.0,494.0,23.0,3.0,25.0,7.0,7.0,349.0,7.0,28.0,29.0,34.0,11.0
" 2022-08-15 17:38:16",6.0,1.0,22.0,21.0,487.0,35.0,29.0,0.0,27.0,21.0,15.0,485.0,1.0,23.0,2.0,10.0,20.0,13.0,15.0,455.0,25.0,16.0,24.0,37.0,14.0,373.0,16.0,20.0,28.0,16.0,15.0
" 2022-08-15 17:37:35",7.0,0.0,24.0,25.0,403.0,25.0,21.0,1.0,22.0,26.0,27.0,467.0,0.0,21.0,1.0,29.0,20.0,2.0,14.0,486.0,23.0,36.0,27.0,16.0,18.0,311.0,9.0,28.0,29.0,25.0,11.0
" 2022-08-15 17:37:41",22.0,1.0,27.0,28.0,305.0,13.0,6.0,1.0,29.0,26.0,21.0,485.0,1.0,26.0,26.0,20.0,23.0,6.0,1.0,412.0,23.0,19.0,21.0,34.0,9.0,316.0,20.0,20.0,28.0,2.0,18.0
" 2022-08-15 17:39:20",23.0,1.0,25.0,20.0,421.0,16.0,23.0,1.0,23.0,20.0,25.0,370.0,1.0,28.0,33.0,24.0,21.0,18.0,21.0,479.0,25.0,5.0,24.0,38.0,18.0,487.0,35.0,25.0,28.0,15.0,11.0
" 2022-08-15 17:38:03",15.0,0.0,26.0,29.0,423.0,14.0,8.0,0.0,24.0,24.0,23.0,382.0,1.0,29.0,26.0,26.0,28.0,26.0,15.0,526.0,28.0,38.0,27.0,31.0,15.0,314.0,16.0,28.0,22.0,5.0,26.0
" 2022-08-15 17:39:47",21.0,0.0,21.0,28.0,509.0,37.0,12.0,1.0,22.0,29.0,34.0,322.0,0.0,25.0,21.0,10.0,22.0,9.0,3.0,380.0,21.0,1.0,22.0,35.0,7.0,324.0,25.0,22.0,26.0,25.0,6.0
" 2022-08-15 17:39:46",17.0,1.0,26.0,22.0,341.0,11.0,26.0,0.0,21.0,20.0,4.0,425.0,0.0,29.0,36.0,5.0,21.0,7.0,1.0,485.0,29.0,24.0,27.0,19.0,27.0,414.0,24.0,27.0,26.0,11.0,6.0
" 2022-08-15 17:41:24",1.0,1.0,24.0,26.0,399.0,32.0,15.0,1.0,29.0,25.0,9.0,395.0,0.0,25.0,14.0,10.0,20.0,22.0,28.0,498.0,28.0,11.0,26.0,30.0,10.0,300.0,14.0,26.0,24.0,8.0,26.0
" 2022-08-15 17:41:46",1.0,0.0,25.0,23.0,429.0,36.0,28.0,1.0,24.0,26.0,4.0,511.0,1.0,26.0,28.0,11.0,20.0,30.0,27.0,414.0,27.0,3.0,23.0,10.0,25.0,478.0,39.0,20.0,23.0,1.0,17.0
" 2022-08-15 17:41:08",16.0,0.0,21.0,20.0,354.0,34.0,16.0,0.0,22.0,24.0,12.0,546.0,1.0,27.0,21.0,16.0,29.0,34.0,27.0,424.0,26.0,35.0,28.0,2.0,10.0,417.0,1.0,23.0,25.0,33.0,13.0
" 2022-08-15 17:39:39",15.0,1.0,20.0,27.0,507.0,30.0,8.0,1.0,22.0,27.0,26.0,365.0,0.0,29.0,9.0,0.0,29.0,23.0,26.0,403.0,28.0,3.0,26.0,32.0,21.0,423.0,14.0,22.0,24.0,11.0,16.0
" 2022-08-15 17:42:14",10.0,0.0,22.0,29.0,383.0,3.0,8.0,0.0,21.0,21.0,1.0,385.0,1.0,24.0,13.0,12.0,24.0,12.0,8.0,332.0,27.0,25.0,24.0,30.0,19.0,338.0,5.0,29.0,29.0,18.0,19.0
" 2022-08-15 17:42:09",29.0,0.0,28.0,27.0,379.0,17.0,5.0,1.0,24.0,25.0,26.0,516.0,1.0,22.0,8.0,3.0,25.0,4.0,8.0,462.0,22.0,23.0,29.0,16.0,3.0,410.0,23.0,24.0,29.0,26.0,10.0
" 2022-08-15 17:43:24",8.0,0.0,29.0,25.0,313.0,7.0,29.0,0.0,25.0,29.0,15.0,362.0,0.0,21.0,3.0,2.0,27.0,24.0,25.0,373.0,26.0,9.0,23.0,0.0,28.0,517.0,22.0,26.0,23.0,38.0,28.0
" 2022-08-15 17:44:12",9.0,1.0,26.0,24.0,534.0,36.0,5.0,1.0,29.0,21.0,28.0,547.0,0.0,29.0,31.0,7.0,28.0,29.0,5.0,311.0,21.0,19.0,21.0,34.0,29.0,381.0,14.0,27.0,20.0,32.0,17.0
" 2022-08-15 17:44:22",23.0,1.0,26.0,21.0,391.0,33.0,11.0,1.0,21.0,28.0,35.0,545.0,1.0,24.0,20.0,15.0,23.0,13.0,9.0,523.0,21.0,38.0,29.0,32.0,6.0,489.0,31.0,24.0,22.0,20.0,16.0
" 2022-08-15 17:46:17",3.0,1.0,27.0,23.0,420.0,16.0,25.0,0.0,21.0,20.0,15.0,436.0,0.0,22.0,25.0,8.0,23.0,15.0,0.0,468.0,20.0,9.0,24.0,14.0,13.0,461.0,26.0,22.0,22.0,19.0,22.0
" 2022-08-15 17:45:24",10.0,1.0,23.0,28.0,406.0,5.0,16.0,0.0,24.0,21.0,14.0,390.0,0.0,28.0,26.0,14.0,20.0,9.0,16.0,367.0,29.0,39.0,27.0,35.0,20.0,444.0,19.0,27.0,29.0,2.0,0.0
" 2022-08-15 17:47:05",1.0,0.0,21.0,23.0,498.0,12.0,19.0,1.0,29.0,23.0,19.0,491.0,1.0,21.0,7.0,27.0,25.0,5.0,8.0,338.0,25.0,12.0,28.0,9.0,21.0,305.0,21.0,20.0,27.0,6.0,2.0
" 2022-08-15 17:47:26",2.0,0.0,23.0,28.0,458.0,30.0,16.0,0.0,27.0,21.0,27.0,514.0,1.0,23.0,19.0,26.0,27.0,33.0,24.0,365.0,29.0,17.0,22.0,30.0,2.0,371.0,30.0,23.0,20.0,28.0,22.0
" 2022-08-15 17:46:26",4.0,0.0,25.0,24.0,326.0,12.0,16.0,1.0,22.0,26.0,24.0,382.0,0.0,20.0,27.0,23.0,28.0,4.0,27.0,321.0,24.0,29.0,29.0,30.0,28.0,483.0,18.0,27.0,23.0,36.0,29.0
" 2022-08-15 17:46:49",8.0,1.0,26.0,23.0,462.0,11.0,24.0,0.0,22.0,21.0,12.0,498.0,1.0,27.0,20.0,8.0,27.0,32.0,2.0,331.0,25.0,25.0,24.0,17.0,28.0,404.0,29.0,26.0,22.0,2.0,16.0
" 2022-08-15 17:49:04",28.0,1.0,27.0,29.0,404.0,2.0,11.0,0.0,29.0,25.0,19.0,332.0,1.0,28.0,35.0,28.0,23.0,26.0,0.0,340.0,21.0,36.0,23.0,17.0,16.0,390.0,36.0,29.0,22.0,38.0,22.0
" 2022-08-15 17:47:59",16.0,0.0,24.0,28.0,321.0,10.0,18.0,1.0,20.0,26.0,3.0,375.0,1.0,29.0,15.0,18.0,20.0,32.0,22.0,456.0,24.0,30.0,21.0,8.0,16.0,405.0,19.0,21.0,28.0,22.0,17.0
" 2022-08-15 17:50:02",9.0,0.0,23.0,24.0,399.0,20.0,1.0,1.0,23.0,27.0,8.0,302.0,0.0,20.0,16.0,15.0,27.0,25.0,3.0,419.0,28.0,31.0,24.0,28.0,21.0,434.0,21.0,25.0,28.0,9.0,20.0
" 2022-08-15 17:50:01",24.0,1.0,20.0,20.0,387.0,31.0,21.0,0.0,26.0,25.0,0.0,492.0,1.0,26.0,4.0,3.0,29.0,14.0,6.0,445.0,28.0,5.0,26.0,34.0,6.0,495.0,33.0,22.0,20.0,29.0,8.0
" 2022-08-15 17:51:06",2.0,1.0,28.0,22.0,472.0,20.0,24.0,1.0,25.0,22.0,28.0,309.0,0.0,26.0,38.0,23.0,27.0,8.0,17.0,372.0,27.0,20.0,20.0,25.0,4.0,323.0,3.0,22.0,20.0,26.0,23.0
" 2022-08-15 17:49:39",24.0,1.0,23.0,22.0,416.0,17.0,7.0,0.0,29.0,29.0,31.0,403.0,0.0,20.0,18.0,27.0,20.0,35.0,3.0,334.0,23.0,31.0,22.0,36.0,5.0,394.0,0.0,24.0,23.0,9.0,7.0
" 2022-08-15 17:51:43",21.0,1.0,20.0,28.0,476.0,17.0,22.0,1.0,28.0,21.0,18.0,302.0,1.0,29.0,22.0,18.0,26.0,33.0,28.0,378.0,24.0,19.0,22.0,29.0,10.0,522.0,21.0,28.0,27.0,34.0,9.0
" 2022-08-15 17:49:08",14.0,0.0,20.0,25.0,390.0,9.0,22.0,0.0,29.0,25.0,11.0,489.0,0.0,23.0,28.0,3.0,29.0,9.0,0.0,430.0,24.0,10.0,29.0,29.0,28.0,453.0,22.0,24.0,27.0,11.0,26.0
" 2022-08-15 17:51:37",2.0,0.0,24.0,28.0,468.0,14.0,29.0,1.0,24.0,24.0,3.0,489.0,0.0,22.0,19.0,0.0,22.0,2.0,4.0,475.0,28.0,20.0,26.0,32.0,6.0,333.0,28.0,21.0,21.0,26.0,9.0
" 2022-08-15 17:52:22",15.0,0.0,25.0,21.0,414.0,1.0,10.0,1.0,23.0,24.0,34.0,409.0,1.0,25.0,18.0,14.0,26.0,30.0,20.0,325.0,20.0,0.0,26.0,24.0,1.0,490.0,27.0,24.0,21.0,3.0,27.0
" 2022-08-15 17:52:18",5.0,1.0,21.0,26.0,525.0,33.0,19.0,1.0,26.0,21.0,5.0,411.0,1.0,25.0,33.0,15.0,27.0,18.0,2.0,419.0,29.0,15.0,27.0,18.0,10.0,478.0,8.0,23.0,29.0,34.0,10.0
" 2022-08-15 17:52:23",7.0,1.0,26.0,29.0,502.0,0.0,20.0,1.0,27.0,21.0,30.0,470.0,1.0,23.0,25.0,12.0,20.0,25.0,22.0,384.0,22.0,32.0,27.0,29.0,11.0,366.0,35.0,23.0,28.0,28.0,15.0
" 2022-08-15 17:54:43",2.0,0.0,28.0,23.0,411.0,3.0,1.0,0.0,21.0,23.0,34.0,301.0,1.0,28.0,27.0,8.0,28.0,16.0,4.0,394.0,20.0,17.0,26.0,22.0,25.0,362.0,5.0,26.0,27.0,14.0,17.0
" 2022-08-15 17:53:08",9.0,1.0,26.0,23.0,365.0,17.0,2.0,0.0,20.0,24.0,14.0,512.0,0.0,23.0,21.0,24.0,25.0,21.0,23.0,538.0,21.0,6.0,27.0,19.0,1.0,417.0,29.0,22.0,21.0,13.0,16.0
" 2022-08-15 17:54:20",4.0,1.0,21.0,25.0,425.0,26.0,26.0,1.0,21.0,22.0,12.0,470.0,0.0,28.0,0.0,5.0,26.0,3.0,7.0,537.0,22.0,6.0,28.0,21.0,10.0,497.0,27.0,24.0,21.0,10.0,23.0
" 2022-08-15 17:56:10",29.0,1.0,26.0,25.0,502.0,34.0,29.0,0.0,28.0,27.0,28.0,512.0,0.0,23.0,0.0,15.0,25.0,3.0,8.0,300.0,26.0,9.0,22.0,23.0,4.0,358.0,14.0,22.0,25.0,25.0,15.0
" 2022-08-15 17:55:02",28.0,1.0,28.0,26.0,326.0,38.0,1.0,1.0,25.0,26.0,1.0,300.0,0.0,25.0,15.0,24.0,24.0,25.0,3.0,314.0,26.0,39.0,21.0,12.0,28.0,471.0,35.0,20.0,28.0,6.0,12.0
" 2022-08-15 17:55:08",6.0,1.0,27.0,23.0,464.0,1.0,6.0,1.0,26.0,21.0,38.0,313.0,0.0,21.0,28.0,8.0,27.0,6.0,22.0,300.0,23.0,29.0,21.0,34.0,0.0,526.0,10.0,26.0,22.0,0.0,8.0
" 2022-08-15 17:54:43",28.0,0.0,22.0,23.0,494.0,30.0,29.0,0.0,22.0,29.0,19.0,447.0,0.0,23.0,28.0,23.0,21.0,39.0,3.0,364.0,22.0,15.0,21.0,38.0,12.0,353.0,25.0,23.0,22.0,22.0,24.0
" 2022-08-15 17:56:06",15.0,1.0,29.0,23.0,516.0,12.0,2.0,1.0,22.0,29.0,4.0,349.0,0.0,29.0,7.0,16.0,26.0,29.0,28.0,445.0,20.0,16.0,27.0,39.0,1.0,499.0,24.0,28.0,27.0,14.0,4.0
" 2022-08-15 17:57:27",28.0,0.0,27.0,22.0,420.0,39.0,19.0,0.0,24.0,23.0,37.0,445.0,1.0,23.0,22.0,7.0,24.0,26.0,15.0,514.0,27.0,22.0,27.0,38.0,17.0,543.0,20.0,24.0,26.0,24.0,18.0
" 2022-08-15 17:58:08",19.0,1.0,21.0,23.0,427.0,27.0,27.0,1.0,28.0,22.0,8.0,544.0,0.0,23.0,15.0,15.0,28.0,38.0,19.0,351.0,22.0,12.0,27.0,8.0,7.0,506.0,15.0,28.0,21.0,4.0,20.0
" 2022-08-15 17:59:44",8.0,1.0,24.0,20.0,356.0,20.0,11.0,1.0,27.0,21.0,3.0,324.0,1.0,21.0,21.0,23.0,28.0,27.0,19.0,390.0,28.0,24.0,24.0,13.0,18.0,394.0,10.0,29.0,28.0,10.0,27.0
" 2022-08-15 17:59:30",17.0,0.0,22.0,24.0,422.0,32.0,14.0,0.0,29.0,25.0,39.0,487.0,0.0,25.0,29.0,0.0,23.0,7.0,14.0,435.0,22.0,21.0,24.0,7.0,17.0,400.0,38.0,29.0,27.0,19.0,27.0
" 2022-08-15 17:58:43",4.0,1.0,24.0,29.0,416.0,24.0,23.0,0.0,28.0,29.0,11.0,417.0,0.0,26.0,0.0,16.0,26.0,39.0,14.0,525.0,23.0,35.0,21.0,3.0,2.0,452.0,37.0,28.0,27.0,3.0,26.0
" 2022-08-15 18:01:17",2.0,0.0,21.0,27.0,323.0,34.0,10.0,1.0,20.0,23.0,1.0,341.0,0.0,21.0,14.0,20.0,26.0,22.0,24.0,307.0,24.0,17.0,22.0,7.0,5.0,436.0,27.0,25.0,29.0,38.0,6.0
" 2022-08-15 18:01:56",4.0,0.0,23.0,27.0,481.0,32.0,10.0,1.0,28.0,21.0,34.0,363.0,1.0,23.0,8.0,22.0,29.0,33.0,1.0,522.0,20.0,24.0,25.0,1.0,28.0,477.0,17.0,20.0,20.0,32.0,19.0
" 2022-08-15 18:02:24",24.0,1.0,26.0,28.0,331.0,9.0,28.0,0.0,27.0,22.0,0.0,423.0,1.0,25.0,16.0,28.0,28.0,32.0,2.0,318.0,28.0,22.0,28.0,34.0,1.0,523.0,12.0,29.0,23.0,21.0,6.0
" 2022-08-15 18:02:05",9.0,1.0,27.0,28.0,416.0,12.0,10.0,0.0,29.0,28.0,34.0,313.0,0.0,29.0,30.0,2.0,25.0,16.0,29.0,452.0,29.0,13.0,26.0,3.0,4.0,527.0,29.0,28.0,21.0,13.0,12.0
" 2022-08-15 18:02:02",8.0,0.0,26.0,20.0,337.0,31.0,29.0,0.0,22.0,26.0,24.0,321.0,0.0,23.0,8.0,19.0,20.0,20.0,3.0,505.0,27.0,12.0,21.0,20.0,2.0,411.0,9.0,22.0,20.0,34.0,9.0
" 2022-08-15 18:03:50",9.0,0.0,22.0,25.0,536.0,27.0,25.0,0.0,29.0,28.0,10.0,300.0,1.0,24.0,38.0,11.0,29.0,30.0,2.0,364.0,29.0,29.0,25.0,33.0,15.0,487.0,11.0,23.0,21.0,14.0,20.0
" 2022-08-15 18:04:28",7.0,1.0,28.0,25.0,356.0,29.0,16.0,0.0,28.0,23.0,17.0,487.0,0.0,23.0,36.0,9.0,23.0,33.0,15.0,514.0,23.0,24.0,20.0,3.0,18.0,539.0,4.0,26.0,22.0,31.0,28.0
" 2022-08-15 18:03:30",25.0,1.0,21.0,26.0,445.0,7.0,9.0,1.0,27.0,27.0,32.0,489.0,0.0,26.0,18.0,10.0,23.0,27.0,4.0,516.0,20.0,17.0,24.0,4.0,17.0,426.0,15.0,27.0,22.0,34.0,11.0
" 2022-08-15 18:04:02",8.0,0.0,24.0,25.0,542.0,33.0,9.0,0.0,24.0,28.0,26.0,441.0,1.0,29.0,34.0,7.0,29.0,4.0,26.0,462.0,26.0,35.0,25.0,34.0,23.0,494.0,14.0,27.0,27.0,32.0,2.0
" 2022-08-15 18:05:43",12.0,1.0,27.0,22.0,349.0,11.0,13.0,0.0,25.0,26.0,5.0,377.0,0.0,27.0,20.0,10.0,27.0,31.0,8.0,328.0,20.0,21.0,28.0,5.0,20.0,528.0,0.0,20.0,21.0,34.0,7.0
" 2022-08-15 18:06:19",21.0,1.0,29.0,23.0,476.0,33.0,27.0,0.0,20.0,23.0,1.0,405.0,1.0,26.0,8.0,12.0,29.0,29.0,1.0,489.0,23.0,3.0,21.0,9.0,4.0,542.0,22.0,20.0,28.0,10.0,8.0
" 2022-08-15 18:03:45",24.0,0.0,27.0,29.0,364.0,18.0,22.0,1.0,21.0,27.0,20.0,484.0,0.0,21.0,33.0,29.0,25.0,10.0,9.0,476.0,25.0,39.0,28.0,21.0,25.0,362.0,30.0,28.0,28.0,17.0,11.0
" 2022-08-15 18:07:01",0.0,1.0,21.0,23.0,352.0,28.0,25.0,1.0,27.0,21.0,14.0,398.0,1.0,20.0,12.0,26.0,20.0,28.0,24.0,414.0,28.0,31.0,22.0,25.0,24.0,368.0,3.0,23.0,20.0,38.0,20.0
" 2022-08-15 18:06:34",27.0,0.0,27.0,27.0,518.0,20.0,27.0,0.0,26.0,22.0,6.0,395.0,0.0,25.0,18.0,15.0,25.0,39.0,22.0,535.0,22.0,3.0,26.0,13.0,0.0,363.0,23.0,23.0,20.0,37.0,5.0
" 2022-08-15 18:08:03",2.0,1.0,23.0,22.0,372.0,14.0,3.0,1.0,21.0,20.0,39.0,312.0,1.0,22.0,12.0,10.0,25.0,20.0,17.0,495.0,24.0,23.0,29.0,34.0,22.0,369.0,23.0,24.0,23.0,0.0,9.0
" 2022-08-15 18:09:01",7.0,0.0,26.0,23.0,359.0,39.0,16.0,0.0,29.0,28.0,39.0,540.0,1.0,28.0,19.0,0.0,26.0,6.0,24.0,549.0,26.0,21.0,22.0,31.0,1.0,442.0,37.0,20.0,29.0,31.0,22.0
" 2022-08-15 18:07:15",6.0,1.0,21.0,24.0,370.0,12.0,15.0,1.0,25.0,26.0,24.0,328.0,1.0,28.0,9.0,16.0,27.0,27.0,24.0,467.0,23.0,9.0,28.0,0.0,15.0,385.0,22.0,29.0,27.0,21.0,23.0
" 2022-08-15 18:09:14",29.0,0.0,27.0,22.0,380.0,7.0,11.0,1.0,23.0,20.0,31.0,380.0,0.0,28.0,26.0,2.0,22.0,39.0,18.0,520.0,23.0,30.0,22.0,25.0,2.0,486.0,10.0,24.0,29.0,25.0,0.0
" 2022-08-15 18:17:50",6.0,1.0,29.0,22.0,446.0,33.0,3.0,0.0,29.0,22.0,7.0,370.0,0.0,26.0,28.0,14.0,28.0,31.0,28.0,459.0,20.0,7.0,20.0,28.0,6.0,518.0,3.0,24.0,27.0,0.0,0.0
" 2022-08-15 18:08:42",25.0,0.0,26.0,23.0,388.0,38.0,0.0,1.0,26.0,21.0,7.0,455.0,0.0,27.0,13.0,13.0,24.0,9.0,25.0,494.0,25.0,34.0,29.0,4.0,24.0,391.0,37.0,24.0,20.0,14.0,13.0
" 2022-08-15 18:09:23",6.0,1.0,22.0,25.0,356.0,15.0,10.0,0.0,25.0,29.0,22.0,341.0,0.0,24.0,33.0,24.0,21.0,10.0,18.0,335.0,23.0,7.0,23.0,12.0,4.0,485.0,35.0,22.0,28.0,22.0,21.0
" 2022-08-15 18:11:58",7.0,0.0,29.0,29.0,542.0,7.0,26.0,0.0,22.0,24.0,14.0,418.0,0.0,22.0,0.0,21.0,21.0,23.0,9.0,489.0,28.0,39.0,20.0,34.0,12.0,446.0,25.0,25.0,24.0,31.0,19.0
" 2022-08-15 18:12:26",22.0,1.0,21.0,28.0,416.0,10.0,2.0,0.0,21.0,27.0,36.0,405.0,0.0,22.0,5.0,28.0,26.0,22.0,19.0,381.0,20.0,18.0,28.0,25.0,8.0,502.0,14.0,26.0,29.0,38.0,21.0
" 2022-08-15 18:11:16",12.0,1.0,27.0,24.0,492.0,25.0,18.0,0.0,24.0,23.0,38.0,509.0,0.0,24.0,19.0,26.0,29.0,8.0,3.0,455.0,26.0,23.0,23.0,22.0,6.0,502.0,22.0,22.0,21.0,18.0,18.0
" 2022-08-15 18:12:59",24.0,0.0,28.0,26.0,456.0,25.0,9.0,0.0,28.0,27.0,22.0,421.0,0.0,22.0,7.0,23.0,24.0,2.0,10.0,407.0,20.0,26.0,23.0,4.0,17.0,409.0,27.0,22.0,21.0,36.0,16.0
" 2022-08-15 18:10:42",4.0,0.0,21.0,25.0,466.0,22.0,18.0,1.0,21.0,26.0,38.0,339.0,1.0,22.0,13.0,7.0,28.0,23.0,25.0,507.0,22.0,14.0,21.0,7.0,1.0,333.0,31.0,26.0,28.0,38.0,11.0
" 2022-08-15 18:12:54",6.0,0.0,21.0,26.0,500.0,15.0,23.0,0.0,29.0,24.0,3.0,344.0,1.0,20.0,12.0,12.0,24.0,8.0,25.0,508.0,25.0,16.0,22.0,16.0,7.0,523.0,23.0,25.0,23.0,29.0,17.0
" 2022-08-15 18:14:27",11.0,0.0,23.0,24.0,363.0,8.0,7.0,0.0,25.0,22.0,31.0,325.0,1.0,20.0,12.0,14.0,20.0,33.0,28.0,364.0,21.0,36.0,29.0,36.0,26.0,529.0,34.0,25.0,22.0,19.0,2.0
" 2022-08-15 18:15:11",19.0,0.0,21.0,20.0,392.0,3.0,19.0,0.0,29.0,29.0,21.0,399.0,0.0,26.0,33.0,26.0,23.0,23.0,2.0,506.0,20.0,36.0,20.0,25.0,22.0,345.0,6.0,22.0,22.0,30.0,21.0
" 2022-08-15 18:16:22",12.0,0.0,23.0,27.0,434.0,11.0,20.0,0.0,22.0,24.0,14.0,452.0,1.0,21.0,23.0,5.0,28.0,0.0,14.0,345.0,21.0,19.0,21.0,29.0,13.0,307.0,10.0,26.0,27.0,27.0,20.0
" 2022-08-15 18:15:07",21.0,0.0,20.0,23.0,318.0,36.0,22.0,1.0,29.0,21.0,17.0,505.0,1.0,26.0,2.0,24.0,22.0,10.0,3.0,365.0,25.0,25.0,21.0,16.0,10.0,394.0,14.0,28.0,22.0,23.0,13.0
" 2022-08-15 18:16:12",16.0,1.0,28.0,22.0,382.0,25.0,21.0,1.0,25.0,27.0,20.0,335.0,0.0,29.0,14.0,2.0,28.0,0.0,12.0,420.0,27.0,18.0,25.0,30.0,20.0,522.0,29.0,25.0,24.0,30.0,27.0
" 2022-08-15 18:15:18",18.0,0.0,27.0,27.0,413.0,13.0,15.0,1.0,22.0,27.0,24.0,415.0,1.0,29.0,28.0,5.0,28.0,7.0,27.0,450.0,22.0,23.0,28.0,20.0,11.0,314.0,9.0,24.0,25.0,19.0,26.0
" 2022-08-15 18:16:02",3.0,1.0,29.0,27.0,373.0,23.0,8.0,1.0,24.0,27.0,28.0,533.0,1.0,22.0,31.0,15.0,26.0,35.0,9.0,380.0,20.0,34.0,20.0,18.0,12.0,513.0,4.0,29.0,20.0,4.0,18.0
" 2022-08-15 18:16:53",29.0,1.0,28.0,22.0,525.0,33.0,4.0,0.0,27.0,24.0,25.0,413.0,1.0,29.0,32.0,11.0,24.0,30.0,9.0,523.0,24.0,0.0,22.0,9.0,27.0,446.0,5.0,27.0,26.0,21.0,23.0
" 2022-08-15 18:18:09",17.0,1.0,26.0,26.0,509.0,39.0,29.0,1.0,21.0,23.0,9.0,423.0,1.0,23.0,17.0,18.0,22.0,33.0,15.0,345.0,25.0,26.0,22.0,0.0,1.0,362.0,19.0,24.0,20.0,11.0,12.0
" 2022-08-15 18:18:20",6.0,0.0,20.0,26.0,480.0,27.0,7.0,0.0,24.0,24.0,36.0,342.0,0.0,22.0,24.0,5.0,25.0,24.0,17.0,516.0,29.0,19.0,28.0,39.0,8.0,447.0,27.0,29.0,24.0,2.0,6.0
" 2022-08-15 18:18:33",10.0,1.0,24.0,21.0,498.0,18.0,9.0,0.0,23.0,20.0,31.0,542.0,0.0,20.0,26.0,15.0,22.0,26.0,5.0,384.0,22.0,4.0,26.0,22.0,19.0,444.0,33.0,22.0,28.0,5.0,24.0
" 2022-08-15 18:19:19",15.0,1.0,24.0,22.0,330.0,36.0,19.0,1.0,21.0,20.0,28.0,520.0,1.0,28.0,9.0,5.0,29.0,21.0,0.0,349.0,24.0,3.0,25.0,5.0,25.0,406.0,4.0,21.0,22.0,19.0,4.0
